playerID,yearID,teamID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,SlugPct,OBP,BABIP,salary
botteke01,2001,HOU,13,14,0,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0.143,0.143,0.143,0.222,2000000
bourjpe01,2013,LAA,55,175,26,48,3,3,3,12,6,0,10,43,0,6,4,1,8,0.274,0.377,0.333,0.346,512500
bournmi01,2010,HOU,141,535,84,142,25,6,2,38,52,12,59,109,5,3,6,2,6,0.265,0.346,0.341,0.329,2400000
bournmi01,2011,HOU,105,429,64,130,26,7,1,32,39,7,38,90,2,3,2,1,5,0.303,0.403,0.363,0.381,4400000
bournmi01,2012,ATL,155,624,96,171,26,10,9,57,42,13,70,155,1,3,2,4,2,0.274,0.391,0.348,0.349,6845000
bournmi01,2013,CLE,130,525,75,138,21,6,6,50,23,12,40,132,0,2,5,3,2,0.263,0.36,0.316,0.338,7000000
bradlmi01,2004,LAN,141,516,72,138,24,0,19,67,15,11,71,123,3,6,3,1,12,0.267,0.424,0.362,0.317,1730000
bradlmi01,2005,LAN,75,283,49,82,14,1,13,38,6,1,25,47,1,2,4,1,6,0.29,0.484,0.35,0.308,2500000
bradlmi01,2006,OAK,96,351,53,97,14,2,14,52,10,2,51,65,1,2,0,1,13,0.276,0.447,0.37,0.304,3000000
bradlmi01,2007,OAK,19,65,6,19,4,0,2,7,2,1,8,14,1,1,0,1,2,0.292,0.446,0.373,0.34,4000000
bradlmi01,2008,TEX,126,414,78,133,32,1,22,77,5,3,80,112,13,9,0,6,10,0.321,0.563,0.436,0.388,5250000
bradlmi01,2009,CHN,124,393,61,101,17,1,12,40,2,3,66,95,4,11,2,1,10,0.257,0.397,0.378,0.31,7000000
bradlmi01,2010,SEA,73,244,28,50,9,1,8,29,8,2,28,75,2,3,1,2,2,0.205,0.348,0.292,0.258,11000000
bradlmi01,2011,SEA,28,101,12,22,6,1,2,13,4,0,13,31,1,1,0,0,1,0.218,0.356,0.313,0.294,13000000
braggda01,2000,COL,71,149,16,33,7,1,3,21,4,1,17,41,1,0,0,3,3,0.221,0.342,0.296,0.278,750000
brantmi02,2013,CLE,151,556,66,158,26,3,10,73,17,4,40,67,1,4,3,8,11,0.284,0.396,0.332,0.304,526900
branyru01,2005,MIL,85,202,23,52,11,0,12,31,1,0,39,80,10,0,1,0,3,0.257,0.49,0.378,0.364,800000
branyru01,2007,SDN,61,122,16,24,5,1,7,19,1,0,21,48,1,2,0,1,1,0.197,0.426,0.322,0.25,1000000
branyru01,2009,SEA,116,431,64,108,21,1,31,76,2,0,58,149,6,9,1,6,6,0.251,0.52,0.347,0.3,1400000
branyru01,2010,CLE,52,171,24,45,9,0,10,24,0,0,16,49,1,1,1,1,2,0.263,0.491,0.328,0.31,1500000
branyru01,2011,ARI,31,62,4,13,5,0,1,2,0,0,7,20,0,0,0,0,0,0.21,0.339,0.29,0.293,1000000
braunry02,2009,MIL,158,635,113,203,39,6,32,114,20,6,57,121,1,13,0,3,6,0.32,0.551,0.386,0.353,1032500
braunry02,2010,MIL,157,619,101,188,45,1,25,103,14,3,56,105,1,6,0,3,17,0.304,0.501,0.365,0.331,1287500
braunry02,2012,MIL,154,598,108,191,36,3,41,112,30,7,63,128,15,11,0,5,12,0.319,0.595,0.391,0.346,7111111
braunry02,2013,MIL,61,225,30,67,14,2,9,38,4,5,27,56,7,0,0,1,8,0.298,0.498,0.372,0.36,9898611
brognri01,2000,PHI,38,129,12,32,14,0,1,13,1,0,7,28,1,2,0,1,4,0.248,0.38,0.295,0.307,4200000
